chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr8	116856608	0	0	0.166667	10152.5	0.166667	10152.5	0.166667	10152.5
chr8	116856609	0.166667	10239.5	0.166667	10239.5	0.166667	10239.5	0	0
chr8	116856610	0	0	0.166667	10247.8	0.166667	8903.83	0.166667	10247.8
chr8	116856611	0	0	0.166667	10342.8	0.5	10342.5	0.166667	10342.8
chr8	116856612	0.166667	10400.5	0	0	0.166667	10400.5	0.166667	10400.5
chr8	116856613	0.166667	10438.2	0.166667	10438.2	0.166667	10438.2	0	0
chr8	116856614	0	0	0.166667	10428.5	0.166667	10428.5	0.166667	10428.5
chr8	116856615	0.166667	10514.2	0	0	0.166667	10514.2	0.166667	10514.2
chr8	116856616	0.166667	10446.2	0.166667	10446.2	0.166667	10446.2	0	0
chr8	116856617	0.166667	10599.8	0.5	10599.5	0.166667	10599.8	0	0
chr8	116856618	0.166667	10583.8	0.5	10583.5	0.166667	10583.8	0	0
chr8	116856619	0.166667	10616.5	0.166667	10616.5	0.166667	10616.5	0	0
chr8	116856620	0	0	0.166667	10900.5	0.166667	10900.5	0.166667	10900.5
chr8	116856621	0.166667	11007.8	0.166667	11007.8	0	0	0.166667	11007.8
chr8	116856622	0	0	0.166667	10965.2	0.166667	10965.2	0.166667	10965.2
chr8	116856623	0	0	0.166667	11092.5	0.166667	11092.5	0.166667	11092.5
chr8	116856624	0.166667	11139.8	0	0	0.166667	11139.8	0.833333	11139.2
chr8	116856625	0.166667	11018.2	0.166667	11018.2	0.166667	11018.2	0	0
chr8	116856626	0	0	0.166667	11040.5	0.166667	11040.5	0.166667	11040.5
chr8	116856627	0.166667	11161.5	0.166667	11161.5	0.166667	11161.5	0	0
chr8	116856628	0.166667	11020.8	0	0	0.166667	11020.8	0.833333	11020.2
chr8	116856629	0.166667	11055.5	0.166667	11055.5	0	0	0.166667	11055.5
chr8	116856630	0	0	1.16667	10970.8	2.83333	10969.2	0.166667	10971.8
chr8	116856631	0	0	0.166667	10967.8	0.166667	10967.8	0.166667	10967.8
chr8	116856632	0.166667	10922.5	0.833333	10921.8	0.166667	10922.5	0	0
chr8	116856633	0	0	0.166667	10839.8	0.833333	10839.2	0.166667	10839.8
chr8	116856634	0.166667	10847.5	0	0	0.166667	10847.5	0.166667	10847.5
chr8	116856635	0.166667	10963.8	0.166667	10963.8	0	0	0.166667	10963.8
chr8	116856636	0	0	0.166667	10803.2	1.16667	10802.2	0.166667	10803.2
chr8	116856637	0	0	0.166667	10802.2	0.166667	10802.2	0.166667	10802.2
chr8	116856638	0	0	0.166667	10894.8	0.166667	10894.8	0.166667	10894.8
chr8	116856639	0.166667	10875.5	0	0	0.166667	10875.5	0.166667	9429.5
chr8	116856640	0.166667	10674.2	0.166667	10674.2	0	0	0.166667	10674.2
chr8	116856641	0.166667	10861.5	0.166667	10861.5	0.166667	10861.5	0	0
chr8	116856642	0.166667	10622.2	0	0	0.166667	10622.2	0.166667	10622.2
chr8	116856643	0.166667	10684.2	0	0	0.166667	10684.2	0.166667	10684.2
chr8	116856644	0	0	0.166667	10641.2	0.166667	10641.2	0.166667	10641.2
chr8	116856645	0.166667	10684.5	0.166667	10684.5	0.166667	10684.5	0	0
chr8	116856646	0.166667	10555.2	0	0	0.166667	10555.2	0.5	10554.8
chr8	116856647	0.166667	10389.8	0	0	0.166667	10389.8	0.833333	9258.83
chr8	116856648	0.166667	10514.8	0.166667	10514.8	0	0	0.166667	10514.8
chr8	116856649	0	0	0.166667	10492.5	0.833333	10491.8	0.166667	10492.5
chr8	116856650	0.166667	10447.5	0	0	0.166667	10447.5	0.833333	10446.8
chr8	116856651	0	0	0.166667	10401.8	0.166667	10401.8	0.166667	10401.8
chr8	116856652	0.166667	10407.5	0.166667	10407.5	0.166667	10407.5	0	0
chr8	116856653	0	0	0.166667	10312.2	3.16667	10309.2	0.166667	10312.2
chr8	116856654	0.166667	10286.2	0	0	0.5	10285.8	0.166667	10286.2
chr8	116856655	0.166667	10289.8	0	0	0.166667	10289.8	0.166667	10289.8
chr8	116856656	0	0	0.166667	10330.2	0.166667	10330.2	0.166667	10330.2
chr8	116856657	0.166667	10273.8	0	0	0.166667	10273.8	0.166667	10273.8
chr8	116856658	0.166667	10308.2	0.5	10307.8	0.5	10307.8	0	0
chr8	116856659	0	0	0.166667	10213.2	0.166667	10213.2	0.166667	10213.2
chr8	116856660	0.166667	10171.2	0	0	0.166667	10171.2	0.833333	10170.5
chr8	116856661	0.166667	10060.8	0.5	10060.5	0.166667	10060.8	0	0
chr8	116856662	0.166667	10205.5	0.5	10205.2	0.166667	10205.5	0	0
chr8	116856663	0.166667	10112.8	0	0	0.166667	10112.8	0.833333	10112.2
chr8	116856664	0.166667	10105.2	0.166667	10105.2	0.166667	10105.2	0	0
chr8	116856665	0	0	0.166667	10195.5	2.16667	10193.5	0.166667	10195.5
chr8	116856666	0.166667	10259.2	0	0	0.166667	10259.2	0.833333	10258.5
chr8	116856667	0.166667	10128.2	0.5	10127.8	0.166667	10128.2	0	0
chr8	116856668	0.166667	10217.2	2.16667	10215.2	0.166667	10217.2	0	0
chr8	116856669	0	0	0.166667	10131.5	0.166667	8826.5	0.166667	10131.5
chr8	116856670	0.166667	10199.2	0	0	0.166667	10199.2	0.166667	10199.2
chr8	116856671	0	0	0.166667	10238.8	0.166667	10238.8	0.166667	10238.8
chr8	116856672	0.166667	10199.8	0	0	0.166667	10199.8	0.166667	10199.8
chr8	116856673	0.166667	10195.5	0.5	10195.2	0.166667	10195.5	0	0
chr8	116856674	0.833333	10253.5	0.166667	10254.2	0	0	0.166667	10254.2
chr8	116856675	0.166667	10283.8	0	0	0.833333	10283.2	4.83333	10279.2
chr8	116856676	0.166667	10268.8	0.166667	10268.8	0.166667	10268.8	0	0
chr8	116856677	0	0	0.166667	10289.2	0.5	10288.8	0.166667	10289.2
chr8	116856678	0.166667	10250.2	0	0	0.166667	10250.2	0.5	10249.8
chr8	116856679	0.166667	10019.5	0.166667	10019.5	0	0	0.166667	10019.5
chr8	116856680	0.166667	10251.2	0	0	0.166667	10251.2	3.83333	10247.5
chr8	116856681	0.5	8922.5	0.166667	10232.8	0	0	0.166667	10232.8
chr8	116856682	0.166667	10164.2	0.166667	10164.2	0.166667	10164.2	0	0
chr8	116856683	0	0	0.166667	10268.8	2.16667	10266.8	0.166667	10268.8
chr8	116856684	0.166667	10142.2	0.166667	10142.2	0	0	0.166667	10142.2
chr8	116856685	0.166667	10305.2	0.166667	10305.2	0	0	0.166667	10305.2
chr8	116856686	0.166667	10271.2	0.166667	10271.2	0.166667	10271.2	0	0
chr8	116856687	0.166667	10326.5	0	0	0.166667	10326.5	0.5	10326.2
chr8	116856688	0.166667	10258.5	0.166667	10258.5	0	0	0.166667	10258.5
chr8	116856689	0.166667	10494.2	1.83333	10492.5	0.166667	10494.2	0	0
chr8	116856690	0.166667	10499.2	0	0	0.166667	10499.2	1.5	10497.8
chr8	116856691	0.166667	10496.5	0.166667	10496.5	0.166667	10496.5	0	0
chr8	116856692	0.166667	10692.2	0	0	0.166667	9570.5	0.5	10691.8
chr8	116856693	0.5	10615.8	0.166667	10616.2	0	0	0.166667	10616.2
chr8	116856694	1.5	10831.8	0.5	10832.8	0	0	0.5	10832.8
chr8	116856695	0.166667	10795.2	0.166667	10795.2	0.166667	10795.2	0	0
chr8	116856696	0	0	0.166667	10653.5	6.16667	10647.5	0.166667	10653.5
chr8	116856697	0	0	0.166667	10751.5	0.166667	10751.5	0.166667	10751.5
chr8	116856698	0.166667	10772.5	0.166667	10772.5	0.166667	10772.5	0	0
chr8	116856699	0	0	0.166667	10718.5	1.83333	10716.8	0.166667	10718.5
chr8	116856700	0.166667	10884.2	0	0	0.166667	10884.2	0.166667	10884.2
chr8	116856701	0.166667	10572.8	0.5	10572.5	0.166667	10572.8	0	0
chr8	116856702	0	0	0.166667	10672.2	0.833333	10671.5	0.5	10671.8
chr8	116856703	0.166667	10836.5	0.166667	10836.5	0.166667	10836.5	0	0
chr8	116856704	0.166667	10658.5	0.166667	10658.5	0.5	10658.2	0	0
chr8	116856705	0.833333	10758.8	0.5	10759.2	0.166667	10759.5	0	0
chr8	116856706	0.166667	10964.5	0.833333	10963.8	0.166667	10964.5	0	0
chr8	116856707	0.166667	11249.2	0	0	0.166667	11249.2	2.83333	11246.5
chr8	116856708	0.166667	11033.8	0.166667	11033.8	0	0	0.166667	11033.8
chr8	116856709	0.5	11182.2	0.166667	11182.5	0.166667	11182.5	0	0
chr8	116856710	0.166667	11375.2	1.16667	11374.2	0.166667	11375.2	0	0
chr8	116856711	0.5	11401.2	0	0	0.166667	11401.5	1.83333	11399.8
chr8	116856712	0.166667	11518.2	0.166667	11518.2	0.166667	11518.2	0	0
chr8	116856713	0	0	0.166667	11512.8	1.16667	11511.8	0.166667	11512.8
chr8	116856714	0.166667	11626.8	0.166667	11626.8	0	0	0.166667	11626.8
chr8	116856715	0	0	0.166667	11555.2	0.166667	11555.2	0.833333	11554.5
chr8	116856716	0.166667	11530.5	0.166667	11530.5	0	0	0.166667	11530.5
chr8	116856717	0	0	0.166667	11439.5	0.833333	11438.8	0.166667	11439.5
chr8	116856718	0.166667	11243.2	0.166667	11243.2	0	0	0.166667	11243.2
chr8	116856719	0.833333	11307.2	0.166667	11307.8	0	0	1.5	11306.5
chr8	116856720	0.5	11449.8	0.166667	11450.2	0	0	0.166667	11450.2
chr8	116856721	0.166667	11499.2	1.16667	11498.2	0.166667	11499.2	0	0
chr8	116856722	0	0	0.833333	11672.8	2.5	11671.2	0.166667	11673.5
chr8	116856723	0.166667	11111.8	0.166667	11111.8	0	0	0.166667	11111.8
chr8	116856724	0.5	11129.5	0.166667	11129.8	0	0	0.166667	11129.8
chr8	116856725	0.166667	10957.5	0.166667	10957.5	0	0	0.166667	10957.5
chr8	116856726	1.5	11150.5	0.166667	11151.8	0	0	0.166667	11151.8
chr8	116856727	0.5	11082.2	4.83333	11077.8	0	0	0.166667	11082.5
chr8	116856728	0	0	0.166667	11245.2	0.5	11244.8	0.166667	11245.2
chr8	116856729	0.166667	11340.8	0	0	0.166667	11340.8	2.5	11338.5
chr8	116856730	0.166667	11074.2	0.166667	11074.2	0.166667	11074.2	0	0
chr8	116856731	0	0	0.166667	11159.8	1.83333	11158.2	0.166667	11159.8
chr8	116856732	0.5	11294.5	0	0	0.166667	11294.8	0.166667	11294.8
chr8	116856733	0.166667	11332.2	0.166667	11332.2	0.166667	11332.2	0	0
chr8	116856734	0	0	0.166667	11093.2	1.16667	11092.2	0.166667	11093.2
chr8	116856735	0	0	0.166667	11149.5	0.166667	11149.5	0.166667	11149.5
chr8	116856736	0	0	0.166667	11082.8	0.166667	11082.8	0.166667	11082.8
chr8	116856737	0.166667	10928.8	0.5	10928.5	0	0	0.166667	10928.8
chr8	116856738	0	0	0.166667	10774.8	0.166667	10774.8	0.166667	10774.8
chr8	116856739	0.166667	10818.5	0	0	0.166667	10818.5	0.166667	10818.5
chr8	116856740	0	0	0.166667	10671.2	0.166667	10671.2	0.166667	10671.2
chr8	116856741	0.166667	10670.2	0.166667	10670.2	0.166667	10670.2	0	0
chr8	116856742	0.166667	10682.8	0.166667	10682.8	0.166667	10682.8	0	0
chr8	116856743	0.166667	10625.5	0.166667	10625.5	0	0	0.166667	10625.5
chr8	116856744	0.166667	10505.5	0.833333	10504.8	0.166667	10505.5	0	0
chr8	116856745	0.166667	10443.5	0.166667	10443.5	0.166667	10443.5	0	0
chr8	116856746	0	0	0.166667	10353.2	1.16667	10352.2	0.166667	10353.2
chr8	116856747	0.5	10399.8	0	0	0.166667	10400.2	0.166667	10400.2
chr8	116856748	0.166667	10188.2	0.166667	10188.2	0.166667	10188.2	0	0
chr8	116856749	0	0	0.166667	10200.8	0.166667	10200.8	0.166667	10200.8
chr8	116856750	0.166667	10123.5	0	0	0.166667	10123.5	0.166667	10123.5
chr8	116856751	0.166667	10055.5	0	0	0.166667	10055.5	0.5	10055.2
chr8	116856752	0	0	0.166667	10069.8	0.166667	10069.8	0.166667	10069.8
chr8	116856753	0.166667	9898.5	0	0	0.166667	9898.5	0.166667	9898.5
chr8	116856754	0.166667	9808.5	0	0	0.166667	9808.5	0.5	9808.17
chr8	116856755	0	0	0.166667	9765.83	0.833333	9765.17	0.166667	9765.83
chr8	116856756	0.166667	9713.5	0.166667	9713.5	0.166667	9713.5	0	0
chr8	116856757	0.833333	9527.5	0	0	0.166667	9528.17	0.166667	9528.17
chr8	116856758	0	0	0.166667	9397.83	0.166667	9397.83	0.166667	9397.83
chr8	116856759	0	0	0.166667	9434.83	0.166667	9434.83	0.5	9434.5
chr8	116856760	0.166667	9382.83	0	0	0.166667	9382.83	0.166667	9382.83
chr8	116856761	0	0	0.166667	9038.17	0.833333	9037.5	0.166667	9038.17
chr8	116856762	0	0	0.166667	9215.83	0.166667	9215.83	0.166667	9215.83
chr8	116856763	0.166667	9153.83	0.166667	9153.83	0	0	0.166667	9153.83
chr8	116856764	0.166667	8958.5	0	0	0.166667	8958.5	0.833333	8957.83
chr8	116856765	0.166667	8998.17	0	0	0.166667	8998.17	0.166667	8998.17
chr8	116856766	0.166667	8965.5	0	0	0.166667	8965.5	0.5	8965.17
chr8	116856767	0.166667	8854.5	0.166667	8854.5	0	0	0.166667	8854.5
chr8	116856768	0.166667	8735.83	0	0	0.166667	8735.83	0.5	8735.5
chr8	116856769	0.166667	8718.83	0.166667	8718.83	0.166667	8718.83	0	0
chr8	116856770	0	0	0.166667	8561.17	1.16667	7801.17	0.166667	8561.17
chr8	116856771	0.166667	8554.17	0	0	0.166667	8554.17	0.166667	8554.17
chr8	116856772	0.166667	8466.5	0.166667	8466.5	0.166667	8466.5	0	0
chr8	116856773	0.166667	8447.83	0	0	0.166667	8447.83	0.166667	8447.83
chr8	116856774	0.166667	8303.17	0.166667	8303.17	0	0	0.166667	8303.17
chr8	116856775	0	0	0.166667	8160.5	0.5	8160.17	0.166667	8160.5
chr8	116856776	0	0	0.166667	8185.17	0.166667	8185.17	0.166667	8185.17
chr8	116856777	0	0	0.166667	8187.83	0.166667	8187.83	0.166667	8187.83
chr8	116856778	0.166667	8124.17	0	0	0.166667	8124.17	1.16667	8123.17
chr8	116856779	0	0	0.166667	8020.5	0.166667	8020.5	0.166667	8020.5
chr8	116856780	0.166667	7790.83	0.166667	7790.83	0	0	0.166667	7790.83
chr8	116856781	0.166667	7777.5	0.166667	7777.5	0	0	0.166667	7777.5
chr8	116856782	0.166667	7767.83	0.166667	7767.83	0	0	0.166667	7767.83
chr8	116856783	0	0	0.166667	7559.17	0.166667	7559.17	0.166667	7559.17
chr8	116856784	0	0	0.166667	7583.83	0.166667	7583.83	0.166667	7583.83
chr8	116856785	0.166667	7487.5	0	0	0.166667	7487.5	0.833333	7486.83
chr8	116856786	0.166667	7456.5	0.166667	7456.5	0	0	0.166667	7456.5
chr8	116856787	0.166667	7399.5	0	0	0.166667	7399.5	1.16667	7398.5
chr8	116856788	0	0	0.166667	7334.17	0.166667	7334.17	0.833333	7333.5
chr8	116856789	0	0	0.166667	7306.17	0.833333	7305.5	0.166667	7306.17
chr8	116856790	0.166667	7192.17	0.166667	7192.17	0	0	0.166667	7192.17
chr8	116856791	0.166667	6951.5	0	0	0.166667	6951.5	0.166667	6951.5
chr8	116856792	0.166667	7031.5	0	0	0.166667	7031.5	0.166667	7031.5
chr8	116856793	0	0	0.166667	6915.5	0.166667	6915.5	0.166667	6915.5
chr8	116856794	0.166667	6875.5	0.166667	6875.5	0	0	0.166667	6875.5
chr8	116856795	0.166667	6682.17	0	0	0.166667	6682.17	0.166667	6682.17
chr8	116856796	0.166667	6687.5	0	0	0.166667	6687.5	0.166667	6687.5
chr8	116856797	0	0	0.166667	6589.17	0.166667	6589.17	0.166667	6589.17
chr8	116856798	0.166667	6528.17	0	0	0.166667	6528.17	0.166667	6528.17
chr8	116856799	0	0	0.166667	6422.5	0.5	6422.17	0.166667	6422.5
chr8	116856800	0	0	0.166667	6466.5	0.166667	6466.5	0.166667	6466.5
chr8	116856801	0.166667	6218.17	0	0	0.166667	6218.17	0.166667	6218.17
chr8	116857242	0.166667	7819.83	0	0	0.166667	7819.83	0.833333	7819.17
chr8	116857243	0.833333	7898.83	0.166667	7899.5	0	0	0.166667	7899.5
chr8	116857244	0.166667	8000.83	0.166667	8000.83	0	0	0.166667	8000.83
chr8	116857245	0	0	0.166667	8108.17	1.16667	8107.17	0.166667	8108.17
chr8	116857246	0	0	0.166667	8125.5	1.5	8124.17	0.166667	8125.5
chr8	116857247	0.166667	8211.83	0	0	0.166667	8211.83	0.166667	8211.83
chr8	116857248	0	0	0.166667	8298.5	0.166667	8298.5	0.166667	8298.5
chr8	116857249	0	0	0.166667	8336.5	0.166667	8336.5	0.166667	8336.5
chr8	116857250	0.166667	8642.17	0.166667	8642.17	0.166667	8642.17	0	0
chr8	116857251	0.166667	8623.5	1.5	8622.17	0.166667	8623.5	0	0
chr8	116857252	0	0	0.166667	9016.17	1.16667	9015.17	0.166667	9016.17
chr8	116857253	0.166667	9119.17	0	0	0.166667	9119.17	0.166667	9119.17
chr8	116857254	0.166667	8991.5	0.166667	8991.5	0.166667	8991.5	0	0
chr8	116857255	0	0	0.166667	9174.17	0.5	9173.83	0.166667	9174.17
chr8	116857256	0.166667	9419.83	0	0	0.166667	9419.83	0.166667	9419.83
chr8	116857257	0.166667	9289.5	0	0	0.166667	9289.5	0.166667	9289.5
chr8	116857258	0.166667	9454.5	0.166667	9454.5	0.166667	9454.5	0	0
chr8	116857259	0.166667	9397.5	0.166667	9397.5	0.166667	9397.5	0	0
chr8	116857260	0.166667	9511.17	0.166667	9511.17	0.166667	9511.17	0	0
chr8	116857261	0	0	0.166667	9783.83	0.5	9783.5	0.166667	9783.83
chr8	116857262	0.166667	9540.5	0.166667	9540.5	0.166667	9540.5	0	0
chr8	116857263	0	0	0.166667	9923.83	1.16667	9922.83	0.166667	9923.83
chr8	116857264	0.166667	9937.5	0	0	0.166667	9937.5	1.16667	9936.5
chr8	116857265	0	0	0.166667	9936.83	0.166667	9936.83	0.166667	9936.83
chr8	116857266	0.166667	10275.8	0.166667	10275.8	0.166667	10275.8	0	0
chr8	116857267	0.166667	10415.5	0.166667	10415.5	0.166667	10415.5	0	0
chr8	116857268	0.166667	10405.8	0	0	0.166667	10405.8	0.166667	10405.8
chr8	116857269	0	0	0.166667	10668.8	0.166667	10668.8	0.166667	10668.8
chr8	116857270	0	0	0.166667	10729.2	0.166667	10729.2	0.166667	10729.2
chr8	116857271	0.166667	10315.8	0	0	0.166667	10315.8	0.5	10315.5
chr8	116857272	0	0	0.166667	10803.2	0.5	10802.8	0.166667	10803.2
chr8	116857273	0.166667	10953.5	0	0	0.166667	10953.5	0.166667	10953.5
chr8	116857274	0.833333	10754.2	0	0	0.166667	10754.8	3.16667	10751.8
chr8	116857275	0.166667	10769.5	0.166667	10769.5	0.166667	10769.5	0	0
chr8	116857276	0.166667	11106.5	0.166667	11106.5	0.166667	11106.5	0	0
chr8	116857277	0	0	0.166667	11095.8	0.833333	11095.2	0.166667	11095.8
chr8	116857278	0.166667	11310.2	0.166667	11310.2	0.166667	11310.2	0	0
chr8	116857279	0.166667	11284.8	0.5	11284.5	0.166667	11284.8	0	0
chr8	116857280	0	0	0.166667	11223.8	0.166667	11223.8	0.166667	11223.8
chr8	116857281	0.166667	11411.2	0	0	0.166667	11411.2	0.166667	11411.2
chr8	116857282	0.166667	11307.2	0.166667	11307.2	0.166667	11307.2	0	0
chr8	116857283	0	0	0.166667	11310.8	1.16667	11309.8	0.166667	11310.8
chr8	116857284	0.166667	11529.5	0	0	0.166667	11529.5	0.166667	11529.5
chr8	116857285	0.166667	11507.2	0	0	0.166667	11507.2	0.166667	11507.2
chr8	116857286	0.166667	11101.2	0	0	0.166667	11101.2	0.166667	11101.2
chr8	116857287	0.166667	11618.2	0.166667	11618.2	0.166667	11618.2	0	0
chr8	116857288	0.166667	11530.2	0.166667	11530.2	0.166667	11530.2	0	0
chr8	116857289	0.166667	11492.5	0	0	0.166667	11492.5	0.166667	11492.5
chr8	116857290	0.166667	11605.5	0	0	0.166667	11605.5	0.166667	11605.5
chr8	116857291	0.166667	11489.8	0.166667	10414.2	0.166667	11489.8	0	0
chr8	116857292	0.166667	11635.2	0	0	0.166667	11635.2	0.5	11634.8
chr8	116857293	0.166667	11730.2	0.166667	11730.2	0.166667	11730.2	0	0
chr8	116857294	0.166667	11766.8	0.166667	11766.8	0.166667	11766.8	0	0
chr8	116857295	0	0	0.166667	11859.8	0.833333	11859.2	0.166667	11859.8
chr8	116857296	0	0	0.166667	11908.5	0.166667	11908.5	0.166667	11908.5
chr8	116857297	0	0	0.166667	11917.2	0.166667	11917.2	0.166667	11917.2
chr8	116857298	0	0	0.166667	11951.8	0.166667	11951.8	0.166667	11951.8
chr8	116857299	0.166667	12102.8	0	0	0.166667	12102.8	0.166667	12102.8
chr8	116857300	0.166667	12004.2	0	0	0.166667	12004.2	0.833333	12003.5
chr8	116857301	0	0	0.166667	11998.8	0.166667	11998.8	0.166667	11998.8
chr8	116857302	0.166667	12109.8	0	0	0.166667	12109.8	0.166667	12109.8
chr8	116857303	0.166667	11591.5	0.166667	11591.5	0.166667	11591.5	0	0
chr8	116857304	0	0	0.166667	12079.5	0.833333	12078.8	0.166667	12079.5
chr8	116857305	0.166667	12130.2	0	0	0.166667	12130.2	0.5	12129.8
chr8	116857306	0.166667	12140.8	0.166667	12140.8	0.166667	12140.8	0	0
chr8	116857307	0.166667	12276.8	0.5	12276.5	0.166667	12276.8	0	0
chr8	116857308	0.166667	12113.2	0	0	0.166667	12113.2	0.166667	12113.2
chr8	116857309	0.166667	12089.8	0	0	0.166667	12089.8	0.166667	12089.8
chr8	116857310	0	0	0.166667	12139.2	0.166667	12139.2	0.166667	12139.2
chr8	116857311	0.166667	12016.5	0	0	0.166667	12016.5	0.166667	12016.5
chr8	116857312	0	0	0.166667	11970.2	0.166667	11970.2	0.166667	11970.2
chr8	116857313	0.166667	11872.8	0	0	0.166667	11872.8	1.16667	11871.8
chr8	116857314	0.166667	11750.2	0	0	0.166667	11750.2	1.5	11748.8
chr8	116857315	0.166667	11671.8	0.166667	11671.8	0	0	0.166667	11671.8
chr8	116857316	0	0	0.166667	11887.8	0.166667	11887.8	0.166667	11887.8
chr8	116857317	0.166667	11690.2	0	0	0.166667	11690.2	1.16667	11689.2
chr8	116857318	0.166667	11573.8	0.5	11573.5	0.166667	11573.8	0	0
chr8	116857319	0.166667	11679.2	0	0	0.166667	11679.2	0.166667	11679.2
chr8	116857320	0.166667	11653.8	0	0	0.166667	11653.8	0.833333	11653.2
chr8	116857321	0.5	11732.8	0.5	11732.8	0.166667	11733.2	0	0
chr8	116857322	0	0	0.166667	11554.5	2.83333	11551.8	0.5	11554.2
chr8	116857323	0.166667	11439.5	0	0	0.166667	11439.5	0.166667	11439.5
chr8	116857324	0	0	0.166667	11376.8	0.166667	11376.8	0.166667	11376.8
chr8	116857325	0.166667	11321.2	0	0	0.166667	11321.2	0.166667	11321.2
chr8	116857326	0.5	11341.5	0	0	0.166667	11341.8	0.166667	11341.8
chr8	116857327	0.166667	11406.5	0.166667	11406.5	0.166667	11406.5	0	0
chr8	116857328	0.166667	11341.2	0	0	0.166667	11341.2	0.5	11340.8
chr8	116857329	0	0	0.166667	11197.5	0.5	11197.2	0.166667	11197.5
chr8	116857330	0	0	0.166667	11203.5	0.166667	11203.5	0.166667	11203.5
chr8	116857331	0	0	0.166667	11229.5	0.166667	11229.5	0.166667	11229.5
chr8	116857332	0.166667	11047.5	0	0	0.166667	11047.5	0.833333	10012.5
chr8	116857333	3.16667	10989.5	0.166667	10992.5	0	0	0.166667	10992.5
chr8	116857334	0.166667	11111.2	0.166667	11111.2	0	0	0.166667	11111.2
chr8	116857335	0.166667	11095.8	0	0	0.166667	11095.8	0.166667	11095.8
chr8	116857336	0.166667	11085.2	0	0	0.166667	11085.2	0.166667	11085.2
chr8	116857337	0	0	0.166667	11081.5	0.166667	11081.5	0.166667	11081.5
chr8	116857338	0	0	0.166667	11069.2	0.166667	11069.2	0.166667	11069.2
chr8	116857339	0.166667	10888.5	0	0	0.5	10888.2	0.166667	10888.5
chr8	116857340	0.166667	10871.5	0	0	0.166667	10871.5	0.166667	10871.5
chr8	116857341	0.166667	10860.8	0	0	0.166667	10860.8	0.5	10860.5
chr8	116857342	0.166667	10821.2	0	0	0.166667	10821.2	0.166667	10821.2
chr8	116857343	0.166667	10896.8	0.166667	10896.8	0.166667	10896.8	0	0
chr8	116857344	0.166667	10889.5	0	0	0.166667	10889.5	0.5	10889.2
chr8	116857345	0.166667	10737.5	0.166667	10737.5	0.166667	10737.5	0	0
chr8	116857346	0	0	0.166667	10850.8	0.833333	10850.2	0.166667	10850.8
chr8	116857347	0.166667	10853.5	0	0	0.5	10853.2	0.833333	10852.8
chr8	116857348	0.166667	10852.2	0	0	0.166667	10852.2	0.166667	10852.2
chr8	116857349	0.166667	10709.2	0.166667	10709.2	0.166667	10709.2	0	0
chr8	116857350	0	0	0.5	10707.2	1.16667	10706.5	0.166667	10707.5
chr8	116857351	0.166667	10607.8	0.166667	10607.8	0	0	0.166667	10607.8
chr8	116857352	0	0	0.166667	10674.2	0.833333	9202.83	0.166667	10674.2
chr8	116857353	0.166667	10614.8	0	0	0.166667	10614.8	0.166667	10614.8
chr8	116857354	0.166667	10515.2	0	0	0.166667	10515.2	1.16667	10514.2
chr8	116857355	1.5	10554.8	0.166667	10556.2	0	0	0.166667	10556.2
chr8	116857356	0.166667	10649.5	0.166667	10649.5	0.166667	10649.5	0	0
chr8	116857357	0.166667	10438.5	0	0	0.166667	10438.5	1.16667	10437.5
chr8	116857358	0.833333	9328.83	0.166667	10253.5	0	0	0.166667	10253.5
chr8	116857359	0.166667	10393.8	0.166667	10393.8	0	0	0.166667	10393.8
chr8	116857360	0.166667	10393.2	0	0	0.166667	10393.2	1.16667	9444.5
chr8	116857361	0.166667	10353.2	0.166667	10353.2	0	0	0.166667	10353.2
chr8	116857362	0.166667	10449.2	1.16667	10448.2	0.166667	10449.2	0	0
chr8	116857363	0.166667	10340.8	0	0	0.166667	10340.8	0.5	10340.5
chr8	116857364	0.166667	10361.5	0.166667	10361.5	0.166667	10361.5	0	0
chr8	116857365	0.5	10456.8	0	0	0.166667	10457.2	1.16667	10456.2
chr8	116857366	0.166667	10424.8	0.166667	10424.8	0	0	0.166667	10424.8
chr8	116857367	0.166667	10602.8	0	0	0.166667	10602.8	0.5	10602.5
chr8	116857368	0.166667	10619.5	0	0	0.166667	10619.5	0.5	9138.83
chr8	116857369	0.166667	10562.8	0.166667	10562.8	0.166667	10562.8	0	0
chr8	116857370	0	0	0.5	10427.5	1.5	10426.5	0.166667	10427.8
chr8	116857371	0.166667	10364.2	0.166667	10364.2	0	0	0.166667	10364.2
chr8	116857372	0	0	0.166667	10393.8	0.5	10393.5	0.833333	10393.2
chr8	116857373	0.166667	10370.5	0.166667	10370.5	0.166667	10370.5	0	0
chr8	116857374	0.166667	10382.5	0	0	0.166667	10382.5	0.166667	10382.5
chr8	116857375	0.166667	10454.5	0.166667	10454.5	0.166667	10454.5	0	0
chr8	116857376	0.166667	10441.8	0	0	0.166667	10441.8	0.166667	10441.8
chr8	116857377	0	0	0.166667	10535.5	0.166667	10535.5	0.166667	10535.5
chr8	116857378	0	0	0.833333	10580.5	0.166667	10581.2	0.166667	10581.2
chr8	116857379	0.833333	10532.2	0	0	0.5	10532.5	0.166667	10532.8
chr8	116857380	0	0	0.5	10344.8	0.5	10344.8	0.166667	10345.2
chr8	116857381	0.166667	10392.8	0.166667	10392.8	0	0	0.166667	10392.8
