chr	pos	alpha A	beta A	alpha T	beta T	alpha G	beta G	alpha C	beta C
chr8	116856231	1.83333	161466	0.166667	186797	0	0	0.166667	186797
chr8	116856232	17.5	187679	0	0	0.833333	150572	0.576232	5190.96
chr8	116856233	0.757236	15632.9	0.166667	156401	0.166667	189252	0	0
chr8	116856234	0	0	0.5	190520	5.16667	164750	0.166667	157468
chr8	116856235	0.5	189899	0	0	0.833333	189899	2.5	156879
chr8	116856236	3.5	191435	5.16667	191433	0	0	1.5	176469
chr8	116856237	0.166667	194988	0.166667	194988	0	0	0.166667	194988
chr8	116856238	0.166667	168511	0	0	1.5	193776	6.16667	180978
chr8	116856239	0.5	194710	0	0	1.5	194709	0.69627	7197.77
chr8	116856240	4.16667	156723	0.166667	161468	0	0	0.5	195345
chr8	116856241	1.33078	8781.51	0.166667	162777	0	0	0.166667	196892
chr8	116856242	0.60839	12556.5	0.871508	17987	1.16667	196078	0	0
chr8	116856243	0	0	0.166667	197856	0.976475	4617.39	0.5	197856
chr8	116856244	0.5	198106	0	0	0.166667	198106	0.166667	198106
chr8	116856245	0.833333	197737	0	0	0.5	197738	0.5	170293
chr8	116856246	0.495141	8060.81	0.166667	171275	0	0	0.166667	198083
chr8	116856247	0.411869	7333.16	0.166667	198829	0	0	0.166667	198829
chr8	116856248	1.16667	195392	0	0	0.5	195393	0.5	195393
chr8	116856249	0.166667	198110	0	0	0.166667	198110	3.5	170684
chr8	116856250	1.16667	198282	0.517033	8425.73	0.166667	198284	0	0
chr8	116856251	0	0	0.166667	158764	0.727378	7505.96	0.5	197803
chr8	116856252	0	0	0.166667	164876	1.16667	199637	0.166667	199638
chr8	116856253	6.5	199040	5.83333	199041	0.5	199046	0	0
chr8	116856254	6.16667	197603	0.660401	13270.7	0	0	0.166667	197610
chr8	116856255	5.16667	197246	1.83333	197250	0	0	0.833333	162947
chr8	116856256	1.83333	198454	0.833333	198455	0	0	0.166667	198455
chr8	116856257	0	0	0.166667	198361	0.166667	198361	0.166667	198361
chr8	116856258	0.833333	197106	0	0	0.166667	197106	8.83333	197098
chr8	116856259	1.16667	178836	1.16667	194192	0.166667	194192	0	0
chr8	116856260	1.16667	198421	0.833333	182590	0.166667	198422	0	0
chr8	116856261	0	0	0.166667	197246	5.83333	170607	0.833333	197245
chr8	116856262	1.83333	163742	1.5	198254	0.166667	170883	0	0
chr8	116856263	5.83333	197977	0	0	0.166667	197983	4.5	197978
chr8	116856264	4.83333	170520	0.5	197828	0	0	0.166667	197828
chr8	116856265	0	0	0.166667	162572	1.83333	171190	3.16667	196902
chr8	116856266	0	0	0.166667	197809	0.166667	184882	0.166667	197809
chr8	116856267	0.166667	197570	0	0	0.166667	197570	0.658419	6344.88
chr8	116856268	4.5	193933	4.83333	193932	2.16667	193935	0	0
chr8	116856269	0	0	0.166667	195865	1.96834	29278.8	0.833333	195864
chr8	116856270	0.166667	183979	0.682208	12025.4	0	0	0.166667	196848
chr8	116856271	0.166667	196773	0.166667	196773	0	0	0.166667	196773
chr8	116856272	0	0	0.166667	196066	1.14641	4697.91	0.166667	196066
chr8	116856273	6.5	196691	0.166667	196697	0.166667	196697	0	0
chr8	116856274	0.166667	195596	0	0	0.166667	195596	0.166667	161474
chr8	116856275	0	0	1.16667	194228	0.166667	194229	0.166667	194229
chr8	116856276	0.166667	196024	0	0	0.166667	196024	0.833333	161774
chr8	116856277	2.5	169570	4.16667	195024	0.166667	195028	0	0
chr8	116856278	0	0	1.39744	14197	1.34264	5086.15	1.1428	17493.1
chr8	116856279	7.5	167959	0.5	195045	0	0	0.166667	195046
chr8	116856280	0.635095	2844.73	0.166667	194890	0	0	0.166667	160813
chr8	116856281	0.833333	166494	5.5	192694	0.833333	192698	0	0
chr8	116856282	0.476029	9568.71	0.4942	4923.54	0.166667	190970	0	0
chr8	116856283	0.5	178430	0.166667	159624	0.5	193524	0	0
chr8	116856284	0	0	4.11169	107110	0.753493	6251.57	60.5	186640
chr8	116856285	1.63175	23715.7	0.5	164872	0.166667	191376	0	0
chr8	116856286	0.833333	190937	3.16667	164470	0.166667	190938	0	0
chr8	116856287	8.83333	193143	0.166667	193152	0.5	193152	0	0
chr8	116856288	0	0	0.166667	192463	0.725644	7203.37	0.166667	154718
chr8	116856289	0.76927	6997.9	0.166667	192570	0.166667	192570	0	0
chr8	116856290	0.166667	191327	0	0	0.833333	191327	0.438676	3521.13
chr8	116856291	0.5	190330	0.166667	190330	0	0	0.166667	190330
chr8	116856562	3.5	25915.8	0.833333	25918.5	0.166667	25919.2	0	0
chr8	116856563	0.833333	26062.5	0	0	0.166667	26063.2	1.5	26061.8
chr8	116856564	0.166667	26168.2	0	0	0.5	26167.8	0.166667	26168.2
chr8	116856565	0.166667	26174.2	0	0	0.166667	26174.2	0.833333	26173.5
chr8	116856566	0.166667	26150.2	0	0	0.5	26149.8	0.833333	26149.5
chr8	116856567	0	0	0.166667	26855.2	0.833333	26854.5	0.166667	26855.2
chr8	116856568	0.166667	27385.2	0.166667	27385.2	0	0	0.166667	27385.2
chr8	116856569	0.166667	27245.5	0	0	0.166667	27245.5	0.166667	25193.5
chr8	116856570	0.166667	27206.2	0	0	0.5	27205.8	0.166667	27206.2
chr8	116856571	0.166667	27446.2	0	0	0.5	27445.8	0.456743	1367.1
chr8	116856572	1.16667	28167.8	6.16667	28162.8	0	0	0.166667	28168.8
chr8	116856573	1.16667	28362.2	0	0	0.166667	28363.2	1.16667	25057.8
chr8	116856574	0.833333	29002.5	0.833333	29002.5	0.166667	29003.2	0	0
chr8	116856575	0	0	0.5	28857.5	1.46346	3567.47	0.5	28857.5
chr8	116856576	0.166667	29318.8	0	0	0.166667	29318.8	0.166667	29318.8
chr8	116856577	1.83333	29528.8	0.5	29530.2	0.5	29530.2	0	0
chr8	116856578	0.166667	30085.2	0	0	0.166667	30085.2	0.166667	26579.2
chr8	116856579	0.166667	30207.2	0	0	0.166667	30207.2	0.166667	30207.2
chr8	116856580	2.5	30563.8	0.166667	30566.2	0.166667	30566.2	0	0
chr8	116856581	0.166667	31084.5	0	0	0.166667	31084.5	0.5	31084.2
chr8	116856582	0	0	0.166667	31603.2	0.5	31602.8	3.83333	31599.5
chr8	116856583	0.5	31396.2	0	0	1.5	29019.8	2.5	31394.2
chr8	116856584	0.5	32468.8	0.166667	32469.2	0	0	0.166667	32469.2
chr8	116856585	0.833333	32845.8	0.833333	32845.8	0	0	0.166667	32846.5
chr8	116856586	0.166667	33224.5	0	0	0.166667	33224.5	2.16667	30669.8
chr8	116856587	0	0	0.166667	33417.8	0.166667	33417.8	0.5	33417.5
chr8	116856588	0	0	0.5	33543.5	0.166667	33543.8	0.833333	33543.2
chr8	116856589	0.166667	34101.2	0.166667	34101.2	0	0	0.166667	34101.2
chr8	116856590	2.16667	33632.5	0	0	0.833333	33633.8	1.16667	33633.5
chr8	116856591	0	0	0.166667	34611.5	0.166667	34611.5	0.166667	34611.5
chr8	116856592	0.5	34183.2	0	0	2.5	34181.2	3.16667	34180.5
chr8	116856593	0.5	35564.2	0.166667	35564.5	0.166667	35564.5	0	0
chr8	116856594	0.166667	35754.8	0	0	0.166667	35754.8	0.833333	30408.8
chr8	116856595	0.166667	36144.8	0	0	0.833333	36144.2	0.833333	36144.2
chr8	116856596	3.5	36057.8	0	0	1.16667	36060.2	2.83333	36058.5
chr8	116856597	1.5	36464.2	0.166667	36465.5	1.5	36464.2	0	0
chr8	116856598	0.166667	36484.2	0	0	0.5	36483.8	0.833333	36483.5
chr8	116856599	2.83333	36651.5	0.833333	31826.5	0	0	0.166667	36654.2
chr8	116856600	0.833333	36648.8	0.5	36649.2	0	0	0.166667	36649.5
chr8	116856601	0	0	0.5	37223.2	3.5	37220.2	0.166667	37223.5
chr8	116856602	0.166667	36954.5	0	0	2.5	36952.2	2.15079	7815.72
chr8	116856603	5.5	37526.5	0.833333	37531.2	0	0	0.166667	37531.8
chr8	116856604	0.5	37982.2	4.83333	37977.8	0.166667	37982.5	0	0
chr8	116856605	0.833333	38122.2	6.16667	38116.8	0.166667	38122.8	0	0
chr8	116856606	0	0	0.833333	38406.5	1.90024	6734.99	1.16667	38406.2
chr8	116856607	0.166667	39212.5	0	0	0.166667	39212.5	0.833333	39211.8
chr8	116856608	0	0	0.5	39298.5	1.5	39297.5	0.166667	39298.8
chr8	116856609	0.166667	39641.5	0.833333	39640.8	0.166667	39641.5	0	0
chr8	116856610	0	0	0.5	39643.8	5.5	39638.8	0.833333	39643.5
chr8	116856611	0	0	0.166667	40006.2	0.166667	34821.5	0.166667	40006.2
chr8	116856612	0.166667	40182.5	0	0	0.166667	40182.5	3.5	40179.2
chr8	116856613	5.16667	40346.2	0.5	40350.8	0.166667	40351.2	0	0
chr8	116856614	0	0	0.166667	40281.5	0.166667	40281.5	1.5	40280.2
chr8	116856615	0.166667	40699.2	0	0	0.166667	40699.2	0.833333	40698.5
chr8	116856616	2.83333	40365.8	0.166667	40368.5	0.166667	40368.5	0	0
chr8	116856617	1.5	41054.8	2.5	41053.8	0.166667	41056.2	0	0
chr8	116856618	0.166667	41010.8	1.16667	41009.8	0.166667	41010.8	0	0
chr8	116856619	0.5	41100.8	2.16667	41099.2	0.166667	41101.2	0	0
chr8	116856620	0	0	0.166667	37224.8	1.83333	42178.5	0.166667	42180.2
chr8	116856621	0.166667	42691.5	0.833333	42690.8	0	0	0.166667	42691.5
chr8	116856622	0	0	0.166667	42351.5	1.5	42350.2	0.166667	33628.2
chr8	116856623	0	0	0.5	42874.8	0.166667	42875.2	0.166667	42875.2
chr8	116856624	0.5	42985.8	0	0	0.833333	42985.5	6.5	42979.8
chr8	116856625	1.83333	42358.5	0.5	42359.8	0.833333	42359.5	0	0
chr8	116856626	0	0	0.166667	33610.2	2.16667	42342.5	0.5	42344.2
chr8	116856627	0.5	42900.5	0.166667	42900.8	0.166667	42900.8	0	0
chr8	116856628	0.5	42222.2	0	0	0.5	42222.2	0.833333	36784.2
chr8	116856629	0.833333	42308.2	0.5	42308.5	0	0	0.166667	42308.8
chr8	116856630	0	0	3.16667	41840.8	2.90038	10253.2	0.833333	41843.2
chr8	116856631	0	0	1.16667	41794.5	0.5	41795.2	0.166667	41795.5
chr8	116856632	2.83333	41678.8	0.5	38472.5	0.166667	41681.5	0	0
chr8	116856633	0	0	0.5	41242.5	2.16667	41240.8	1.5	41241.5
chr8	116856634	0.5	35088.5	0	0	0.5	41268.8	0.5	41268.8
chr8	116856635	0.166667	41802.8	0.166667	41802.8	0	0	0.166667	41802.8
chr8	116856636	0	0	0.166667	41049.8	0.693252	3970.19	0.5	41049.5
chr8	116856637	0	0	0.166667	41063.5	1.5	41062.2	0.5	41063.2
chr8	116856638	0	0	0.166667	41385.8	1.5	41384.5	0.166667	41385.8
chr8	116856639	0.166667	41252.5	0	0	0.166667	41252.5	6.5	41246.2
chr8	116856640	3.16667	40441.8	0.833333	40444.2	0	0	0.5	40444.5
chr8	116856641	1.16667	41207.5	0.5	41208.2	0.166667	41208.5	0	0
chr8	116856642	0.166667	40218.2	0	0	0.5	40217.8	1.5	40216.8
chr8	116856643	0.166667	40470.8	0	0	0.5	40470.5	0.166667	40470.8
chr8	116856644	0	0	0.5	40315.2	1.83333	40313.8	0.166667	40315.5
chr8	116856645	1.5	40542.2	1.83333	40541.8	0.166667	40543.5	0	0
chr8	116856646	0.166667	39957.2	0	0	0.166667	39957.2	1.16667	39956.2
chr8	116856647	2.5	39193.8	0	0	3.83333	39192.5	2.16667	35538.2
chr8	116856648	0.5	39908.8	0.166667	39909.2	0	0	0.166667	39909.2
chr8	116856649	0	0	0.166667	39780.8	1.16667	36071.5	0.833333	39780.2
chr8	116856650	0.5	39535.5	0	0	0.166667	39535.8	1.16667	34896.5
chr8	116856651	0	0	0.833333	39341.2	1.16667	39340.8	0.166667	39341.8
chr8	116856652	0.166667	34326.2	1.83333	36525.8	0.166667	39441.2	0	0
chr8	116856653	0	0	0.166667	38981.8	2.86651	7530.31	0.166667	38981.8
chr8	116856654	0.166667	38914.2	0	0	0.833333	38913.5	1.5	38912.8
chr8	116856655	0.5	38898.5	0	0	0.166667	38898.8	0.833333	38898.2
chr8	116856656	0	0	0.166667	38975.5	0.5	38975.2	0.166667	38975.5
chr8	116856657	0.833333	38670.5	0	0	0.833333	38670.5	0.5	38670.8
chr8	116856658	0.166667	38865.8	1.16667	38864.8	0.166667	36032.2	0	0
chr8	116856659	0	0	0.5	38444.8	0.833333	38444.5	1.16667	38444.2
chr8	116856660	0.166667	38241.5	0	0	0.833333	38240.8	2.83333	38238.8
chr8	116856661	0.833333	37876.5	2.83333	37874.5	0.166667	37877.2	0	0
chr8	116856662	1.5	38432.8	2.5	38431.8	0.166667	38434.2	0	0
chr8	116856663	1.5	35078.2	0	0	0.166667	38012.8	4.16667	38008.8
chr8	116856664	1.83333	37967.2	0.833333	37968.2	0.166667	37968.8	0	0
chr8	116856665	0	0	0.166667	38290.8	1.53152	8580.43	0.166667	38290.8
chr8	116856666	0.166667	38498.5	0	0	0.833333	38497.8	0.5	32619.8
chr8	116856667	1.83333	38045.2	1.16667	38045.8	0.166667	38046.8	0	0
chr8	116856668	1.83333	38376.8	5.16667	38373.5	0.166667	38378.5	0	0
chr8	116856669	0	0	0.166667	38052.2	4.16667	38048.2	0.5	38051.8
chr8	116856670	0.166667	38355.8	0	0	0.833333	38355.2	2.16667	38353.8
chr8	116856671	0	0	0.166667	38482.8	1.16667	38481.8	0.5	38482.5
chr8	116856672	0.5	38301.8	0	0	0.5	38301.8	3.5	38298.8
chr8	116856673	2.16667	38317.8	1.83333	38318.2	0.166667	38319.8	0	0
chr8	116856674	0.495989	2247.73	0.166667	38528.8	0	0	0.166667	38528.8
chr8	116856675	0.166667	38637.8	0	0	0.166667	32826.8	1.42844	4299.24
chr8	116856676	2.16667	38592.8	0.166667	38594.8	0.166667	38594.8	0	0
chr8	116856677	0	0	0.833333	38652.8	0.5	35738.8	0.166667	38653.5
chr8	116856678	0.166667	38372.2	0	0	0.5	38371.8	3.83333	38368.5
chr8	116856679	2.5	37115.5	9.5	37108.5	0	0	3.16667	37114.8
chr8	116856680	0.833333	38257.2	0	0	0.166667	38257.8	2.24666	5664.95
chr8	116856681	0.695335	2613.04	0.166667	38215.8	0	0	0.5	38215.5
chr8	116856682	5.83333	37885.2	13.8118	59232.4	0.5	37890.5	0	0
chr8	116856683	0	0	0.166667	38381.5	2.158	6997.35	0.166667	38381.5
chr8	116856684	1.5	37901.8	1.83333	37901.5	0	0	0.166667	37903.2
chr8	116856685	3.83333	38571.8	0.5	38575.2	0	0	0.166667	38575.5
chr8	116856686	4.5	38288.2	1.5	38291.2	0.5	38292.2	0	0
chr8	116856687	0.166667	38488.2	0	0	0.833333	38487.5	4.5	38483.8
chr8	116856688	4.83333	38185.8	1.5	38189.2	0	0	2.16667	38188.5
chr8	116856689	1.16667	39277.5	6.16667	39272.5	0.833333	39277.8	0	0
chr8	116856690	0.166667	39283.2	0	0	0.166667	39283.2	5.16667	39278.2
chr8	116856691	3.5	39202.5	0.5	39205.5	0.166667	39205.8	0	0
chr8	116856692	0.5	40035.8	0	0	0.166667	36431.5	1.83333	40034.5
chr8	116856693	1.5	39762.5	0.166667	39763.8	0	0	0.5	39763.5
chr8	116856694	5.22614	21584.6	1.5	40621.2	0	0	0.833333	40621.8
chr8	116856695	2.16667	40447.8	1.5	40448.5	0.833333	40449.2	0	0
chr8	116856696	0	0	2.5	39786.8	2.12626	3757.98	0.5	39788.8
chr8	116856697	0	0	0.166667	40166.2	1.5	40164.8	0.166667	40166.2
chr8	116856698	0.5	40233.8	1.5	40232.8	0.166667	40234.2	0	0
chr8	116856699	0	0	0.5	39985.5	6.5	39979.5	0.833333	39985.2
chr8	116856700	0.166667	40741.2	0	0	0.166667	40741.2	0.166667	40741.2
chr8	116856701	8.5	39151.8	1.51185	5637.01	1.94364	9714.7	0	0
chr8	116856702	0	0	1.5	39649.8	5.83333	39645.5	16.157	42224.4
chr8	116856703	1.5	40597.2	0.166667	40598.5	0.166667	40598.5	0	0
chr8	116856704	1.36978	7244.24	6.16667	39665.8	6.16667	39665.8	0	0
chr8	116856705	1.83333	37329.2	6.16667	40220.8	1.83333	40225.2	0	0
chr8	116856706	1.5	41026.2	3.5	41024.2	0.166667	41027.5	0	0
chr8	116856707	0.833333	42101.2	0	0	1.16667	42100.8	3.89732	17896.3
chr8	116856708	4.16667	41200.8	4.83333	41200.2	0	0	2.83333	41202.2
chr8	116856709	2.83333	42024.5	2.5	42024.8	0.5	42026.8	0	0
chr8	116856710	1.5	42753.8	0.690157	4116.69	0.5	42754.8	0	0
chr8	116856711	1.5	42712.2	0	0	0.5	42713.2	5.5	42708.2
chr8	116856712	0.166667	43281.5	0.166667	43281.5	0.166667	43281.5	0	0
chr8	116856713	0	0	0.5	43240.5	5.83333	43235.2	1.16667	43239.8
chr8	116856714	0.166667	43761.8	0.166667	43761.8	0	0	0.166667	43761.8
chr8	116856715	0	0	0.166667	43411.8	5.5	43406.5	0.166667	36991.2
chr8	116856716	0.166667	43313.2	0.166667	43313.2	0	0	0.5	43312.8
chr8	116856717	0	0	0.166667	42963.2	1.16667	39031.8	0.166667	42963.2
chr8	116856718	3.83333	42095.8	0.833333	38250.8	0	0	0.166667	42099.5
chr8	116856719	2.16667	42364.2	0.5	42365.8	0	0	2.83333	42363.5
chr8	116856720	2.83333	42984.2	0.5	42986.5	0	0	0.166667	42986.8
chr8	116856721	2.16667	42948.2	5.83333	42944.5	4.16667	42946.2	0	0
chr8	116856722	0	0	0.833333	37361.8	0.730344	4265	0.5	43804.8
chr8	116856723	0.5	41253.2	0.833333	41252.8	0	0	0.5	41253.2
chr8	116856724	7.16667	41371.5	16.6091	61529.3	0	0	4.76553	21507
chr8	116856725	8.16933	6538.94	8.53442	6698.36	0	0	4.2934	4890.42
chr8	116856726	6.16667	41544.8	3.16667	41547.8	0	0	0.833333	36713.2
chr8	116856727	2.5	41143.8	1.75183	4750.87	0	0	0.5	41145.8
chr8	116856728	0	0	0.166667	42035.8	6.5	42029.5	1.16667	42034.8
chr8	116856729	2.16667	42509.5	0	0	0.166667	42511.5	1.30216	6511.29
chr8	116856730	1.83333	41390.5	2.5	41389.8	0.833333	41391.5	0	0
chr8	116856731	0	0	0.166667	41868.8	5.16667	41863.8	0.833333	41868.2
chr8	116856732	1.16667	42441.8	0	0	0.5	42442.5	0.5	42442.5
chr8	116856733	0.833333	39517.2	0.166667	42595.5	0.166667	42595.5	0	0
chr8	116856734	0	0	1.5	41581.2	5.5	41577.2	0.5	41582.2
chr8	116856735	0	0	0.166667	41852.5	0.166667	35698.5	0.166667	41852.5
chr8	116856736	0	0	1.16667	41410.8	2.16667	41409.8	1.5	41410.5
chr8	116856737	10.5	40598.2	6.95275	22580.4	0	0	5.83333	40602.8
chr8	116856738	0	0	0.166667	40249.8	1.16667	40248.8	0.5	40249.5
chr8	116856739	0.5	40525.5	0	0	0.166667	40525.8	0.833333	40525.2
chr8	116856740	0	0	1.5	39769.5	0.5	33599.2	1.16667	39769.8
chr8	116856741	1.5	39953.5	1.16667	39953.8	0.166667	39954.8	0	0
chr8	116856742	0.166667	40043.2	1.16667	34150.8	0.166667	40043.2	0	0
chr8	116856743	3.83333	39713.8	0.166667	39717.5	0	0	0.166667	39717.5
chr8	116856744	0.833333	39338.8	0.5	33277.8	0.166667	39339.5	0	0
chr8	116856745	1.83333	39005.8	1.5	32968.2	0.166667	39007.5	0	0
chr8	116856746	0	0	0.5	38645.5	3.5	35689.2	0.833333	38645.2
chr8	116856747	0.833333	38849.8	0	0	0.166667	38850.5	0.833333	38849.8
chr8	116856748	2.16667	37983.8	0.5	37985.5	0.5	37985.5	0	0
chr8	116856749	0	0	0.166667	38036.5	3.5	38033.2	0.833333	38035.8
chr8	116856750	0.166667	37793.8	0	0	0.166667	37793.8	0.166667	37793.8
chr8	116856751	0.833333	37373.5	0	0	0.833333	37373.5	1.5	37372.8
chr8	116856752	0	0	0.833333	37590.8	0.833333	37590.8	0.166667	37591.5
chr8	116856753	1.16667	36970.5	0	0	0.166667	36971.5	0.166667	36971.5
chr8	116856754	0.166667	36547.5	0	0	0.833333	36546.8	2.16667	36545.5
chr8	116856755	0	0	0.833333	36429.8	0.166667	28706.2	0.166667	36430.5
chr8	116856756	0.166667	36245.8	0.5	36245.5	0.166667	36245.8	0	0
chr8	116856757	2.16667	35508.2	0	0	0.166667	35510.2	0.166667	35510.2
chr8	116856758	0	0	0.833333	34933.2	0.166667	34933.8	0.5	34933.5
chr8	116856759	0	0	0.166667	35107.8	0.166667	35107.8	1.16667	35106.8
chr8	116856760	0.5	34850.2	0	0	0.166667	34850.5	0.833333	34849.8
chr8	116856761	0	0	0.166667	33538.2	0.833333	30600.5	1.83333	33536.5
chr8	116856762	0	0	0.166667	29149.8	0.166667	34228.2	0.166667	34228.2
chr8	116856763	0.166667	34067.2	0.166667	34067.2	0	0	0.166667	34067.2
chr8	116856764	0.166667	33280.2	0	0	0.5	33279.8	2.5	33277.8
chr8	116856765	0.166667	33421.5	0	0	0.166667	33421.5	2.83333	33418.8
chr8	116856766	0.166667	33231.5	0	0	0.166667	33231.5	4.16667	33227.5
chr8	116856767	0.166667	32785.8	0.166667	32785.8	0	0	0.166667	32785.8
chr8	116856768	0.833333	32327.5	0	0	0.166667	32328.2	1.16667	32327.2
chr8	116856769	1.16667	32261.2	0.166667	32262.2	0.166667	32262.2	0	0
chr8	116856770	0	0	0.5	31606.2	4.5	29274.8	1.16667	31605.5
chr8	116856771	0.833333	31530.5	0	0	0.166667	31531.2	0.166667	31531.2
chr8	116856772	1.16667	31203.8	0.166667	31204.8	0.166667	31204.8	0	0
chr8	116856773	0.5	31123.5	0	0	0.5	31123.5	0.833333	31123.2
chr8	116856774	2.16667	30570.5	0.833333	30571.8	0	0	0.166667	30572.5
chr8	116856775	0	0	0.166667	30025.8	5.16667	30020.8	0.166667	30025.8
chr8	116856776	0	0	0.166667	30113.2	0.833333	30112.5	0.166667	30113.2
chr8	116856777	0	0	0.166667	30096.5	0.166667	30096.5	0.166667	30096.5
chr8	116856778	0.5	29843.2	0	0	0.166667	29843.5	0.833333	26311.8
chr8	116856779	0	0	0.166667	29363.5	1.5	29362.2	0.5	29363.2
chr8	116856780	0.833333	28403.2	0.166667	25024.5	0	0	0.166667	28403.8
chr8	116856781	1.16667	28350.5	0.166667	28351.5	0	0	0.166667	28351.5
chr8	116856782	0.5	28285.8	0.166667	28286.2	0	0	0.166667	28286.2
chr8	116856783	0	0	1.16667	27447.5	0.5	27448.2	0.166667	27448.5
chr8	116856784	0	0	0.833333	27530.5	0.166667	27531.2	0.166667	27531.2
chr8	116856785	0.5	27102.8	0	0	0.166667	27103.2	1.5	24819.5
chr8	116856786	0.166667	25061.5	0.166667	26987.8	0	0	0.166667	26987.8
chr8	116856787	0.5	26701.5	0	0	1.16667	26700.8	0.833333	24802.2
chr8	116856788	0	0	0.166667	26411.2	0.166667	26411.2	0.166667	20968.8
chr8	116856789	0	0	0.5	26243.8	0.166667	22125.5	0.166667	26244.2
chr8	116856790	0.833333	25843.2	0.166667	25843.8	0	0	0.166667	25843.8
chr8	116856791	0.5	24924.8	0	0	0.833333	24924.5	0.166667	24925.2
chr8	116856792	0.166667	25197.5	0	0	0.166667	25197.5	0.166667	22149.5
chr8	116856793	0	0	0.833333	24714.2	0.166667	24714.8	0.166667	24714.8
chr8	116856794	0.166667	24590.5	0.166667	24590.5	0	0	0.166667	24590.5
chr8	116856795	0.5	23845.2	0	0	0.166667	23845.5	0.5	23845.2
chr8	116856796	1.16667	23877.2	0	0	0.166667	23878.2	0.166667	23878.2
chr8	116856797	0	0	0.833333	23511.2	0.5	23511.5	0.166667	23511.8
chr8	116856798	0.166667	23279.8	0	0	0.166667	23279.8	0.166667	23279.8
chr8	116856799	0	0	0.166667	22904.8	0.833333	22904.2	0.166667	22904.8
chr8	116856800	0	0	0.166667	23056.8	1.5	23055.5	0.166667	23056.8
chr8	116856801	0.166667	22136.2	0	0	0.166667	22136.2	0.166667	22136.2
chr8	116857242	0.166667	22974.5	0	0	0.166667	29008.2	0.5	22974.2
chr8	116857243	0.5	25017.2	0.5	29315.2	0	0	0.166667	29315.5
chr8	116857244	0.5	29701.8	0.166667	29702.2	0	0	0.166667	29702.2
chr8	116857245	0	0	0.5	30070.8	5.16667	30066.2	0.5	30070.8
chr8	116857246	0	0	0.166667	30194.5	3.16667	30191.5	0.166667	30194.5
chr8	116857247	0.166667	30530.5	0	0	0.5	30530.2	0.166667	30530.5
chr8	116857248	0	0	0.166667	30780.8	0.166667	30780.8	0.166667	30780.8
chr8	116857249	0	0	0.166667	30894.8	0.5	30894.5	0.5	30894.5
chr8	116857250	0.166667	32233.2	0.166667	32233.2	0.166667	32233.2	0	0
chr8	116857251	3.5	32086.2	5.16667	32084.5	1.16667	32088.5	0	0
chr8	116857252	0	0	0.166667	33644.2	1.16667	28319.5	0.166667	33644.2
chr8	116857253	0.166667	33986.5	0	0	0.833333	33985.8	1.16667	33985.5
chr8	116857254	1.16667	33596.8	0.5	33597.5	0.833333	33597.2	0	0
chr8	116857255	0	0	0.5	34311.2	0.833333	34310.8	1.5	34310.2
chr8	116857256	0.5	35315.2	0	0	0.166667	35315.5	0.5	35315.2
chr8	116857257	1.5	34740.8	0	0	0.833333	34741.5	0.833333	34741.5
chr8	116857258	0.166667	35555.5	0.5	35555.2	0.166667	35555.5	0	0
chr8	116857259	0.5	35438.5	0.833333	35438.2	0.166667	35438.8	0	0
chr8	116857260	1.16667	35774.5	0.833333	35774.8	0.166667	35775.5	0	0
chr8	116857261	0	0	1.5	36816.8	3.16667	36815.2	0.166667	36818.2
chr8	116857262	5.52501	5941.66	11.8333	35689.2	7.83333	35693.2	0	0
chr8	116857263	0	0	0.833333	37479.5	3.16667	37477.2	0.166667	37480.2
chr8	116857264	0.166667	37531.5	0	0	0.166667	37531.5	4.5	37527.2
chr8	116857265	0	0	0.833333	37417.5	0.5	37417.8	3.16667	37415.2
chr8	116857266	0.166667	39011.5	0.5	39011.2	0.166667	39011.5	0	0
chr8	116857267	0.833333	39477.2	0.5	39477.5	0.166667	39477.8	0	0
chr8	116857268	1.16667	39382.8	0	0	0.166667	39383.8	1.16667	34180.8
chr8	116857269	0	0	0.166667	40455.2	0.166667	40455.2	0.166667	40455.2
chr8	116857270	0	0	0.166667	40673.5	0.166667	40673.5	0.166667	40673.5
chr8	116857271	4.23074	4557.69	0	0	7.84415	11575	7.5	38630.8
chr8	116857272	0	0	0.5	40984.5	2.16667	40982.8	0.5	40984.5
chr8	116857273	0.5	41596.5	0	0	0.166667	41596.8	1.83333	41595.2
chr8	116857274	2.16667	40680.8	0	0	2.5	40680.5	1.64472	5652.9
chr8	116857275	0.833333	41153.8	1.5	41153.2	0.166667	41154.5	0	0
chr8	116857276	1.16667	42346.2	0.166667	42347.2	0.166667	42347.2	0	0
chr8	116857277	0	0	0.5	42225.5	3.5	42222.5	0.833333	42225.2
chr8	116857278	0.166667	43234.2	0.833333	43233.5	0.166667	43234.2	0	0
chr8	116857279	1.5	43077.8	3.5	43075.8	0.833333	43078.5	0	0
chr8	116857280	0	0	0.5	42827.8	0.5	36060.8	0.833333	42827.5
chr8	116857281	0.166667	43612.5	0	0	0.5	43612.2	0.833333	37311.2
chr8	116857282	0.5	43307.5	0.5	43307.5	0.166667	43307.8	0	0
chr8	116857283	0	0	0.166667	43213.5	1.16667	39842.2	0.5	43213.2
chr8	116857284	0.5	44106.5	0	0	0.5	44106.5	0.166667	44106.8
chr8	116857285	0.166667	44059.8	0	0	0.166667	44059.8	0.166667	44059.8
chr8	116857286	5.83333	42029.2	0	0	16.6783	44261.7	13.6221	38589
